model,dataset,text_id,magnitude,cosine_similarity
gpt2-xl,g2c,35,35.844803,0.31893304
gpt2-xl,g2c,36,34.788544,0.3087333
gpt2-xl,g2c,37,34.87881,0.33642372
gpt2-xl,g2c,38,34.414864,0.3249777
gpt2-xl,g2c,39,35.04472,0.3230144
gpt2-xl,g2c,40,34.48819,0.30799723
gpt2-xl,g2c,41,34.024628,0.33803692
gpt2-xl,g2c,42,36.149704,0.33918673
gpt2-xl,g2c,43,35.337627,0.3156878
gpt2-xl,g2c,44,35.84152,0.30872124
gpt2-xl,g2c,45,35.34992,0.33221796
gpt2-xl,g2c,46,36.06318,0.3539709
gpt2-xl,g2c,47,34.300045,0.33394197
gpt2-xl,g2c,48,33.87722,0.312947
gpt2-xl,g2c,49,35.637753,0.3160904
gpt2-xl,g2c,50,35.954395,0.3124225
gpt2-xl,g2c,51,33.905228,0.3351287
gpt2-xl,g2c,52,35.073273,0.3259758
gpt2-xl,g2c,53,33.68615,0.34233025
gpt2-xl,g2c,54,34.507782,0.33716604
gpt2-xl,g2c,55,35.006767,0.3181751
gpt2-xl,g2c,56,35.13881,0.33997652
gpt2-xl,g2c,57,34.11799,0.33576533
gpt2-xl,g2c,58,34.272034,0.31143644
gpt2-xl,g2c,59,34.694298,0.32757577
gpt2-xl,g2c,60,34.655544,0.32191756
gpt2-xl,g2c,61,34.81737,0.32807025
gpt2-xl,g2c,62,35.357395,0.3128736
gpt2-xl,g2c,63,35.122612,0.33731517
gpt2-xl,g2c,64,34.08703,0.33012903
gpt2-xl,g2c,65,34.773705,0.32158566
gpt2-xl,g2c,66,35.849102,0.3261076
gpt2-xl,g2c,67,35.5765,0.32030332
gpt2-xl,g2c,68,35.3067,0.340532
gpt2-xl,g2c,69,35.462055,0.33225593
gpt2-xl,g2c,70,35.504734,0.3151502
gpt2-xl,g2c,71,34.48428,0.32171175
gpt2-xl,g2c,72,34.69438,0.35037082
gpt2-xl,g2c,73,34.442284,0.33321345
gpt2-xl,g2c,74,33.717213,0.31661868
gpt2-xl,g2c,75,34.4397,0.32090813
gpt2-xl,g2c,76,35.594402,0.3297308
gpt2-xl,g2c,77,34.103466,0.33324724
gpt2-xl,g2c,78,36.950756,0.35069054
gpt2-xl,g2c,79,35.58662,0.34069058
gpt2-xl,g2c,80,33.587196,0.34821627
gpt2-xl,g2c,81,36.502956,0.339385
gpt2-xl,g2c,82,35.972034,0.36098957
gpt2-xl,g2c,83,34.895504,0.3338246
gpt2-xl,g2c,84,36.20499,0.31499717
gpt2-xl,g2c,85,34.073242,0.33556634
gpt2-xl,g2c,86,36.425045,0.3188666
gpt2-xl,g2c,87,36.327976,0.32887706
gpt2-xl,g2c,88,33.688164,0.32967877
gpt2-xl,g2c,89,37.280163,0.3255547
gpt2-xl,g2c,90,33.99887,0.32564914
gpt2-xl,g2c,91,35.4549,0.36007327
gpt2-xl,g2c,92,35.440742,0.33760315
gpt2-xl,g2c,93,35.24463,0.32316244
gpt2-xl,g2c,94,34.618946,0.3390035
gpt2-xl,g2c,95,34.206688,0.3073204
gpt2-xl,g2c,96,33.91414,0.3221738
gpt2-xl,g2c,97,35.812134,0.3081343
gpt2-xl,g2c,98,35.631252,0.3248887
gpt2-xl,g2c,99,35.714367,0.31177124
gpt2-xl,g2c,100,34.86043,0.3162986
gpt2-xl,g2c,101,36.24057,0.31548658
gpt2-xl,g2c,102,33.54245,0.34839624
gpt2-xl,g2c,103,37.11692,0.328204
gpt2-xl,g2c,104,36.249435,0.3257387
gpt2-xl,g2c,105,35.485302,0.34519738
gpt2-xl,g2c,106,35.568264,0.3229235
gpt2-xl,g2c,107,35.934906,0.3318747
gpt2-xl,g2c,108,34.73567,0.3397697
gpt2-xl,g2c,109,34.8886,0.32291406
gpt2-xl,g2c,110,36.73215,0.3315683
gpt2-xl,g2c,111,35.86476,0.32831967
gpt2-xl,g2c,112,35.091957,0.3240062
gpt2-xl,g2c,113,35.260952,0.33649528
gpt2-xl,g2c,114,35.15049,0.32492772
gpt2-xl,g2c,115,34.086014,0.32609078
gpt2-xl,g2c,116,35.03647,0.3067838
gpt2-xl,g2c,117,35.097317,0.34236383
gpt2-xl,g2c,118,34.690975,0.33153647
gpt2-xl,g2c,119,35.869278,0.31035346
gpt2-xl,g2c,120,34.78778,0.34585443
gpt2-xl,g2c,121,36.29257,0.33312163
gpt2-xl,g2c,122,36.171432,0.35248497
gpt2-xl,g2c,123,35.036144,0.31985274
gpt2-xl,g2c,124,33.919765,0.33465675
gpt2-xl,g2c,125,35.063816,0.3294195
gpt2-xl,g2c,126,35.623817,0.31080297
gpt2-xl,g2c,127,36.20548,0.33700687
gpt2-xl,g2c,128,34.07847,0.32736367
gpt2-xl,g2c,129,35.5941,0.32185066
gpt2-xl,g2c,130,34.15743,0.3267492
gpt2-xl,g2c,131,34.357033,0.3182955
gpt2-xl,g2c,132,34.899155,0.33214197
gpt2-xl,g2c,133,35.44606,0.3391482
gpt2-xl,g2c,134,35.566956,0.3211948
gpt2-xl,g2c,135,34.106728,0.32857704
gpt2-xl,g2c,136,36.374058,0.33846292
gpt2-xl,g2c,137,36.78394,0.34233862
gpt2-xl,g2c,138,35.25796,0.31448805
gpt2-xl,g2c,139,34.13336,0.33459795
gpt2-xl,g2c,140,34.07658,0.3382533
gpt2-xl,g2c,141,36.204178,0.33294985
gpt2-xl,g2c,142,36.105396,0.3249946
gpt2-xl,g2c,143,35.42702,0.3196473
gpt2-xl,g2c,144,36.563007,0.32659358
gpt2-xl,g2c,145,34.900547,0.33289784
gpt2-xl,g2c,146,35.37007,0.3191561
gpt2-xl,g2c,147,33.19377,0.33595985
gpt2-xl,g2c,148,34.514038,0.33613613
gpt2-xl,g2c,149,35.53652,0.33270082
gpt2-xl,g3ms,0,35.926434,0.35459363
gpt2-xl,g3ms,1,35.45317,0.37922686
gpt2-xl,g3ms,2,37.09668,0.36526132
gpt2-xl,g3ms,3,35.251617,0.37969416
gpt2-xl,g3ms,4,34.922348,0.3704162
gpt2-xl,g3ms,5,36.213303,0.36701888
gpt2-xl,g3ms,6,36.24345,0.37162778
gpt2-xl,g3ms,7,36.540947,0.37924564
gpt2-xl,g3ms,8,36.479137,0.35706404
gpt2-xl,g3ms,9,35.28993,0.33788145
gpt2-xl,g3ms,10,35.129093,0.3584567
gpt2-xl,g3ms,11,36.35307,0.38232872
gpt2-xl,g3ms,12,35.988747,0.3951569
gpt2-xl,g3ms,13,35.228916,0.36410606
gpt2-xl,g3ms,14,34.813023,0.3733113
gpt2-xl,g3ms,15,36.90312,0.37459636
gpt2-xl,g3ms,16,35.61386,0.3381096
gpt2-xl,g3ms,17,34.751957,0.39734337
gpt2-xl,g3ms,18,36.80972,0.37862006
gpt2-xl,g3ms,19,37.33324,0.36301696
gpt2-xl,g3ms,20,35.74821,0.34676412
gpt2-xl,g3ms,21,35.572815,0.36772674
gpt2-xl,g3ms,22,36.424732,0.37065881
gpt2-xl,g3ms,23,36.545063,0.35265046
gpt2-xl,g3ms,24,36.227135,0.38229626
gpt2-xl,g3ms,25,34.911846,0.3710013
gpt2-xl,g3ms,26,35.35962,0.34520316
gpt2-xl,g3ms,27,35.715706,0.38787818
gpt2-xl,g3ms,28,36.665585,0.35474297
gpt2-xl,g3ms,29,32.992367,0.32799998
gpt2-xl,g3ms,30,35.14219,0.3812563
gpt2-xl,g3ms,31,35.854355,0.3805044
gpt2-xl,g3ms,32,35.22394,0.34824827
gpt2-xl,g3ms,33,35.296772,0.35482985
gpt2-xl,g3ms,34,35.899944,0.33083558
gpt2-xl,g3ms,35,34.739754,0.37973896
gpt2-xl,g3ms,36,36.24229,0.38591433
gpt2-xl,g3ms,37,34.070503,0.34659803
gpt2-xl,g3ms,38,35.79531,0.35194921
gpt2-xl,g3ms,39,37.122135,0.36728492
gpt2-xl,g3ms,40,35.747337,0.37633806
gpt2-xl,g3ms,41,34.95823,0.35029188
gpt2-xl,g3ms,42,37.045616,0.35945913
gpt2-xl,g3ms,43,36.811607,0.36425674
gpt2-xl,g3ms,44,35.3057,0.37437046
gpt2-xl,g3ms,45,36.603992,0.36144966
gpt2-xl,g3ms,46,34.784115,0.37194458
gpt2-xl,g3ms,47,34.720463,0.33858415
gpt2-xl,g3ms,48,35.373222,0.36619735
gpt2-xl,g3ms,49,35.993332,0.36037794
gpt2-xl,g3ms,50,34.96486,0.36864594
gpt2-xl,g3ms,51,35.812412,0.3717861
gpt2-xl,g3ms,52,36.078995,0.38690534
gpt2-xl,g3ms,53,35.44601,0.39847606
gpt2-xl,g3ms,54,35.633175,0.36917612
gpt2-xl,g3ms,55,35.479393,0.3954537
gpt2-xl,g3ms,56,37.421787,0.3603192
gpt2-xl,g3ms,57,37.3211,0.34589595
gpt2-xl,g3ms,58,35.97207,0.3410371
gpt2-xl,g3ms,59,35.670467,0.4059005
gpt2-xl,g3ms,60,35.93894,0.34889647
gpt2-xl,g3ms,61,35.183273,0.32453066
gpt2-xl,g3ms,62,36.69533,0.34703997
gpt2-xl,g3ms,63,34.874756,0.3299684
gpt2-xl,g3ms,64,36.14598,0.36551985
gpt2-xl,g3ms,65,37.169712,0.36754078
gpt2-xl,g3ms,66,34.83361,0.38487014
gpt2-xl,g3ms,67,36.600063,0.36914432
gpt2-xl,g3ms,68,36.717274,0.3432454
gpt2-xl,g3ms,69,35.038914,0.34498528
gpt2-xl,g3ms,70,37.397278,0.38938436
gpt2-xl,g3ms,71,35.7461,0.35524455
gpt2-xl,g3ms,72,36.88876,0.3686561
gpt2-xl,g3ms,73,35.63539,0.31945127
gpt2-xl,g3ms,74,37.06011,0.3452252
gpt2-xl,g3ms,75,36.456116,0.3882217
gpt2-xl,g3ms,76,36.160408,0.36506608
gpt2-xl,g3ms,77,35.28423,0.36845422
gpt2-xl,g3ms,78,36.868645,0.35057
gpt2-xl,g3ms,79,37.01136,0.36889994
gpt2-xl,g3ms,80,35.313416,0.36476377
gpt2-xl,g3ms,81,36.401596,0.37837666
gpt2-xl,g3ms,82,36.18078,0.35486037
gpt2-xl,g3ms,83,35.659035,0.37449136
gpt2-xl,g3ms,84,35.056072,0.35692573
gpt2-xl,g3ms,85,35.251976,0.3604257
gpt2-xl,g3ms,86,34.50509,0.40147325
gpt2-xl,g3ms,87,36.19847,0.363506
gpt2-xl,g3ms,88,35.39665,0.38761464
gpt2-xl,g3ms,89,35.751686,0.34051645
gpt2-xl,g3ms,90,35.34046,0.36821184
gpt2-xl,g3ms,91,35.927677,0.34150845
gpt2-xl,g3ms,92,37.381916,0.3418764
gpt2-xl,g3ms,93,35.70198,0.34017992
gpt2-xl,g3ms,94,35.74034,0.3952272
gpt2-xl,g3ms,95,36.446426,0.37685624
gpt2-xl,g3ms,96,36.737103,0.37829086
gpt2-xl,g3ms,97,35.706997,0.36259428
gpt2-xl,g3ms,98,36.579575,0.36742887
gpt2-xl,g3ms,99,34.785496,0.35932264
gpt2-xl,g3ms,100,36.39214,0.3721614
gpt2-xl,g3ms,101,34.232273,0.3500689
gpt2-xl,g3ms,102,35.19154,0.39094144
gpt2-xl,g3ms,103,36.219826,0.32820395
gpt2-xl,g3ms,104,33.74414,0.32928225
gpt2-xl,g3ms,105,35.840195,0.3451768
gpt2-xl,g3ms,106,35.88143,0.38114935
gpt2-xl,g3ms,107,36.233665,0.33784243
gpt2-xl,g3ms,108,35.51156,0.37800375
gpt2-xl,g3ms,109,36.50613,0.37619603
gpt2-xl,g3ms,110,35.294674,0.36732042
gpt2-xl,g3ms,111,35.626385,0.3541639
gpt2-xl,g3ms,112,34.942356,0.32981172
gpt2-xl,g3ms,113,36.35732,0.38438705
gpt2-xl,g3ms,114,34.86702,0.3608994
gpt2-xl,g3ms,115,35.535854,0.36782473
gpt2-xl,g3ms,116,35.894604,0.33558834
gpt2-xl,g3ms,117,35.349865,0.3419593
gpt2-xl,g3ms,118,36.58823,0.3505689
gpt2-xl,g3ms,119,35.97446,0.3564312
gpt2-xl,g3ms,120,35.454544,0.36422846
gpt2-xl,g3ms,121,35.931953,0.35898983
gpt2-xl,g3ms,122,35.135925,0.36380357
gpt2-xl,g3ms,123,35.994106,0.36206293
gpt2-xl,g3ms,124,36.76296,0.37560034
gpt2-xl,g3ms,125,36.0985,0.35846275
gpt2-xl,g3ms,126,36.020412,0.330923
gpt2-xl,g3ms,127,36.678616,0.36065364
gpt2-xl,g3ms,128,36.18409,0.36347935
gpt2-xl,g3ms,129,36.883736,0.37307644
gpt2-xl,g3ms,130,36.317913,0.3611946
gpt2-xl,g3ms,131,36.19252,0.34849623
gpt2-xl,g3ms,132,35.11124,0.36287487
gpt2-xl,g3ms,133,35.264233,0.40558872
gpt2-xl,g3ms,134,36.621254,0.33656645
gpt2-xl,g3ms,135,35.754982,0.35616574
gpt2-xl,g3ms,136,37.15395,0.3698347
gpt2-xl,g3ms,137,35.57757,0.36609614
gpt2-xl,g3ms,138,36.08612,0.3829966
gpt2-xl,g3ms,139,35.781925,0.35449502
gpt2-xl,g3ms,140,37.51147,0.35552007
gpt2-xl,g3ms,141,36.230927,0.3638619
gpt2-xl,g3ms,142,34.66465,0.37228683
gpt2-xl,g3ms,143,36.696003,0.36569348
gpt2-xl,g3ms,144,36.474983,0.3776883
gpt2-xl,g3ms,145,37.25577,0.372898
gpt2-xl,g3ms,146,35.68894,0.38801172
gpt2-xl,g3ms,147,36.281975,0.35016355
gpt2-xl,g3ms,148,36.135723,0.3587946
gpt2-xl,g3ms,149,37.140488,0.3653982
gpt2-xl,g3cs,0,37.52309,0.3591548
gpt2-xl,g3cs,1,37.465122,0.35438028
gpt2-xl,g3cs,2,37.393017,0.33896223
gpt2-xl,g3cs,3,37.94962,0.35794675
gpt2-xl,g3cs,4,37.578426,0.33882043
gpt2-xl,g3cs,5,37.98632,0.3492061
gpt2-xl,g3cs,6,38.510544,0.3372377
gpt2-xl,g3cs,7,37.99887,0.3526033
gpt2-xl,g3cs,8,38.446896,0.3450975
gpt2-xl,g3cs,9,37.209396,0.35822967
gpt2-xl,g3cs,10,37.36729,0.35679793
gpt2-xl,g3cs,11,38.0819,0.35809502
gpt2-xl,g3cs,12,38.09799,0.356458
gpt2-xl,g3cs,13,38.175747,0.37380236
gpt2-xl,g3cs,14,37.520588,0.35763997
gpt2-xl,g3cs,15,38.057323,0.37315717
gpt2-xl,g3cs,16,37.705185,0.3582185
gpt2-xl,g3cs,17,38.419292,0.35424557
gpt2-xl,g3cs,18,37.137775,0.34007213
gpt2-xl,g3cs,19,37.597733,0.345952
gpt2-xl,g3cs,20,38.188015,0.3538717
gpt2-xl,g3cs,21,37.83243,0.35537496
gpt2-xl,g3cs,22,37.120983,0.35123006
gpt2-xl,g3cs,23,37.617516,0.35920808
gpt2-xl,g3cs,24,37.576626,0.3727004
gpt2-xl,g3cs,25,37.99533,0.354412
gpt2-xl,g3cs,26,37.203568,0.3461871
gpt2-xl,g3cs,27,38.977116,0.35837352
gpt2-xl,g3cs,28,38.042393,0.35137844
gpt2-xl,g3cs,29,37.59879,0.3471389
gpt2-xl,g3cs,30,37.153603,0.35415626
gpt2-xl,g3cs,31,38.58361,0.35781595
gpt2-xl,g3cs,32,37.505177,0.3590835
gpt2-xl,g3cs,33,38.04337,0.35894457
gpt2-xl,g3cs,34,37.343113,0.35059506
gpt2-xl,g3cs,35,38.102894,0.34874803
gpt2-xl,g3cs,36,37.460136,0.35350186
gpt2-xl,g3cs,37,36.711464,0.34684524
gpt2-xl,g3cs,38,37.392246,0.35549772
gpt2-xl,g3cs,39,37.897793,0.34408215
gpt2-xl,g3cs,40,37.64659,0.35657236
gpt2-xl,g3cs,41,37.141636,0.35976577
gpt2-xl,g3cs,42,38.299843,0.36740088
gpt2-xl,g3cs,43,37.280308,0.35503846
gpt2-xl,g3cs,44,37.535526,0.34568086
gpt2-xl,g3cs,45,37.948154,0.3500367
gpt2-xl,g3cs,46,38.01284,0.34228215
gpt2-xl,g3cs,47,37.400948,0.33871582
gpt2-xl,g3cs,48,37.362854,0.34240636
gpt2-xl,g3cs,49,37.39903,0.34109962
gpt2-xl,g3cs,50,38.17551,0.35439527
gpt2-xl,g3cs,51,37.019646,0.35396525
gpt2-xl,g3cs,52,38.00527,0.35008752
gpt2-xl,g3cs,53,37.051926,0.349506
gpt2-xl,g3cs,54,38.011395,0.3432481
gpt2-xl,g3cs,55,35.673836,0.35040116
gpt2-xl,g3cs,56,37.559185,0.3514306
gpt2-xl,g3cs,57,38.540916,0.34414637
gpt2-xl,g3cs,58,36.616146,0.3402749
gpt2-xl,g3cs,59,37.355843,0.357327
gpt2-xl,g3cs,60,38.10187,0.34506497
gpt2-xl,g3cs,61,38.21927,0.36542943
gpt2-xl,g3cs,62,37.58378,0.3502364
gpt2-xl,g3cs,63,37.355217,0.3539191
gpt2-xl,g3cs,64,37.745743,0.34600806
gpt2-xl,g3cs,65,37.32768,0.35526374
gpt2-xl,g3cs,66,37.353733,0.3323171
gpt2-xl,g3cs,67,37.304047,0.35757598
gpt2-xl,g3cs,68,37.375343,0.34937012
gpt2-xl,g3cs,69,38.116364,0.36277324
gpt2-xl,g3cs,70,37.220116,0.3570139
gpt2-xl,g3cs,71,37.464195,0.3564851
gpt2-xl,g3cs,72,38.35492,0.36769047
gpt2-xl,g3cs,73,37.94187,0.34659144
gpt2-xl,g3cs,74,37.822884,0.35423157
gpt2-xl,g3cs,75,38.02673,0.3570906
gpt2-xl,g3cs,76,37.784096,0.35174975
gpt2-xl,g3cs,77,37.89142,0.35559672
gpt2-xl,g3cs,78,37.464397,0.35054323
gpt2-xl,g3cs,79,37.873768,0.33858106
gpt2-xl,g3cs,80,37.91018,0.3505694
gpt2-xl,g3cs,81,37.531094,0.3500143
gpt2-xl,g3cs,82,37.357338,0.34986654
gpt2-xl,g3cs,83,39.02153,0.35309112
gpt2-xl,g3cs,84,37.759563,0.33667973
gpt2-xl,g3cs,85,37.965916,0.37300894
gpt2-xl,g3cs,86,39.025196,0.34524477
gpt2-xl,g3cs,87,37.288826,0.3423565
gpt2-xl,g3cs,88,37.580536,0.3559655
gpt2-xl,g3cs,89,37.671223,0.353515
gpt2-xl,g3cs,90,37.57715,0.3498566
gpt2-xl,g3cs,91,37.50055,0.3459077
gpt2-xl,g3cs,92,38.1783,0.35615554
gpt2-xl,g3cs,93,37.421013,0.35092533
gpt2-xl,g3cs,94,37.32722,0.35492402
gpt2-xl,g3cs,95,36.505943,0.33802184
gpt2-xl,g3cs,96,37.707493,0.3518259
gpt2-xl,g3cs,97,38.083965,0.34296492
gpt2-xl,g3cs,98,36.698708,0.35579857
gpt2-xl,g3cs,99,36.822075,0.3566914
gpt2-xl,g3cs,100,37.114983,0.33200103
gpt2-xl,g3cs,101,38.066208,0.3498921
gpt2-xl,g3cs,102,37.960526,0.36226115
gpt2-xl,g3cs,103,37.8156,0.36359006
gpt2-xl,g3cs,104,37.985157,0.37244588
gpt2-xl,g3cs,105,37.26767,0.36332282
gpt2-xl,g3cs,106,37.708275,0.35412118
gpt2-xl,g3cs,107,37.7256,0.3666819
gpt2-xl,g3cs,108,37.98782,0.34697372
gpt2-xl,g3cs,109,37.694714,0.36271477
gpt2-xl,g3cs,110,36.636784,0.34344098
gpt2-xl,g3cs,111,37.078094,0.356831
gpt2-xl,g3cs,112,36.948887,0.3400788
gpt2-xl,g3cs,113,37.832577,0.35182178
gpt2-xl,g3cs,114,37.62553,0.35135055
gpt2-xl,g3cs,115,37.906666,0.35173553
gpt2-xl,g3cs,116,36.624233,0.35436714
gpt2-xl,g3cs,117,38.133327,0.3537742
gpt2-xl,g3cs,118,37.770054,0.36127603
gpt2-xl,g3cs,119,38.06899,0.36606055
gpt2-xl,g3cs,120,37.49886,0.3590812
gpt2-xl,g3cs,121,37.81323,0.35420856
gpt2-xl,g3cs,122,37.709908,0.34489268
gpt2-xl,g3cs,123,37.71284,0.36836284
gpt2-xl,g3cs,124,37.039024,0.3498982
gpt2-xl,g3cs,125,37.856384,0.36295033
gpt2-xl,g3cs,126,38.74475,0.34748268
gpt2-xl,g3cs,127,37.72144,0.346865
gpt2-xl,g3cs,128,37.233955,0.33731678
gpt2-xl,g3cs,129,38.228893,0.3460916
gpt2-xl,g3cs,130,37.754738,0.35455728
gpt2-xl,g3cs,131,37.613556,0.34197888
gpt2-xl,g3cs,132,37.20436,0.36158893
gpt2-xl,g3cs,133,37.50665,0.3614093
gpt2-xl,g3cs,134,36.982315,0.34596953
gpt2-xl,g3cs,135,37.331604,0.33626392
gpt2-xl,g3cs,136,37.89526,0.36342692
gpt2-xl,g3cs,137,37.901833,0.3608241
gpt2-xl,g3cs,138,36.914726,0.34977633
gpt2-xl,g3cs,139,36.839813,0.3512067
gpt2-xl,g3cs,140,38.3281,0.35473445
gpt2-xl,g3cs,141,36.977478,0.35469204
gpt2-xl,g3cs,142,37.17123,0.3577518
gpt2-xl,g3cs,143,38.409668,0.33399844
gpt2-xl,g3cs,144,37.874214,0.35156578
gpt2-xl,g3cs,145,38.033672,0.3511692
gpt2-xl,g3cs,146,36.905235,0.34455568
gpt2-xl,g3cs,147,37.517822,0.32996774
gpt2-xl,g3cs,148,37.15365,0.35043418
gpt2-xl,g3cs,149,37.650356,0.34948626
gpt2-xl,g4ms,0,35.823162,0.2843728
gpt2-xl,g4ms,1,35.25854,0.3669786
gpt2-xl,g4ms,2,30.323515,0.32824013
gpt2-xl,g4ms,3,32.227013,0.32310882
gpt2-xl,g4ms,4,33.882393,0.31786522
gpt2-xl,g4ms,5,35.43568,0.3556782
gpt2-xl,g4ms,6,33.20516,0.3063427
gpt2-xl,g4ms,7,31.462086,0.3616385
gpt2-xl,g4ms,8,32.547573,0.36845982
gpt2-xl,g4ms,9,35.618683,0.3652291
gpt2-xl,g4ms,10,32.599083,0.39243785
gpt2-xl,g4ms,11,32.759865,0.30680618
gpt2-xl,g4ms,12,33.523182,0.29828006
gpt2-xl,g4ms,13,34.523624,0.2897247
gpt2-xl,g4ms,14,33.28711,0.3395114
gpt2-xl,g4ms,15,35.11237,0.33960143
gpt2-xl,g4ms,16,36.172184,0.36236843
gpt2-xl,g4ms,17,33.208893,0.35238525
gpt2-xl,g4ms,18,35.004112,0.34347865
gpt2-xl,g4ms,19,33.413025,0.30785993
gpt2-xl,g4ms,20,29.67665,0.30027977
gpt2-xl,g4ms,21,37.590393,0.3271121
gpt2-xl,g4ms,22,32.478832,0.29393074
gpt2-xl,g4ms,23,33.750587,0.3344922
gpt2-xl,g4ms,24,33.477215,0.3235758
gpt2-xl,g4ms,25,35.73789,0.33844382
gpt2-xl,g4ms,26,32.73432,0.32942668
gpt2-xl,g4ms,27,31.162998,0.32028913
gpt2-xl,g4ms,28,32.37394,0.2795074
gpt2-xl,g4ms,29,32.376812,0.31941193
gpt2-xl,g4ms,30,34.193317,0.34221908
gpt2-xl,g4ms,31,33.076992,0.31489375
gpt2-xl,g4ms,32,33.23107,0.34265083
gpt2-xl,g4ms,33,32.842804,0.3540173
gpt2-xl,g4ms,34,30.868582,0.3162756
gpt2-xl,g4ms,35,32.416435,0.31996405
gpt2-xl,g4ms,36,31.063711,0.34311992
gpt2-xl,g4ms,37,31.526726,0.28888258
gpt2-xl,g4ms,38,35.723995,0.31828004
gpt2-xl,g4ms,39,33.437004,0.3350993
gpt2-xl,g4ms,40,37.325977,0.35020995
gpt2-xl,g4ms,41,34.417686,0.3523242
gpt2-xl,g4ms,42,33.969284,0.36268854
gpt2-xl,g4ms,43,32.811543,0.3063435
gpt2-xl,g4ms,44,30.364878,0.3595226
gpt2-xl,g4ms,45,34.081203,0.30059674
gpt2-xl,g4ms,46,34.116364,0.31339815
gpt2-xl,g4ms,47,35.04599,0.29290372
gpt2-xl,g4ms,48,32.520615,0.32645366
gpt2-xl,g4ms,49,33.487736,0.35644642
gpt2-xl,g4ms,50,34.619366,0.34412065
gpt2-xl,g4ms,51,35.537395,0.33869135
gpt2-xl,g4ms,52,33.052254,0.35266042
gpt2-xl,g4ms,53,35.025284,0.35424203
gpt2-xl,g4ms,54,34.37152,0.3200093
gpt2-xl,g4ms,55,34.684326,0.30364868
gpt2-xl,g4ms,56,34.526203,0.3015858
gpt2-xl,g4ms,57,36.750877,0.29975778
gpt2-xl,g4ms,58,32.18811,0.34010148
gpt2-xl,g4ms,59,34.645607,0.33414057
gpt2-xl,g4ms,60,32.18797,0.33630124
gpt2-xl,g4ms,61,33.74544,0.35099477
gpt2-xl,g4ms,62,33.91742,0.3672698
gpt2-xl,g4ms,63,34.708225,0.32713553
gpt2-xl,g4ms,64,32.078255,0.34070724
gpt2-xl,g4ms,65,32.347412,0.32280797
gpt2-xl,g4ms,66,34.218636,0.2815466
gpt2-xl,g4ms,67,29.344284,0.3111005
gpt2-xl,g4ms,68,34.863537,0.3602536
gpt2-xl,g4ms,69,33.345905,0.30916741
gpt2-xl,g4ms,70,35.000317,0.37028116
gpt2-xl,g4ms,71,36.006252,0.27772734
gpt2-xl,g4ms,72,33.846188,0.3144739
gpt2-xl,g4ms,73,33.523838,0.3242581
gpt2-xl,g4ms,74,31.325027,0.3248811
gpt2-xl,g4ms,75,33.486824,0.34813192
gpt2-xl,g4ms,76,31.122566,0.41711265
gpt2-xl,g4ms,77,30.83189,0.36772197
gpt2-xl,g4ms,78,34.532257,0.3104056
gpt2-xl,g4ms,79,35.730858,0.32171264
gpt2-xl,g4ms,80,31.242281,0.42150587
gpt2-xl,g4ms,81,33.945995,0.34941405
gpt2-xl,g4ms,82,31.14026,0.38192707
gpt2-xl,g4ms,83,34.378613,0.35536045
gpt2-xl,g4ms,84,34.597904,0.34489274
gpt2-xl,g4ms,85,36.488426,0.2937098
gpt2-xl,g4ms,86,36.025177,0.37372676
gpt2-xl,g4ms,87,33.94658,0.32425368
gpt2-xl,g4ms,88,32.473564,0.3305068
gpt2-xl,g4ms,89,33.34508,0.30247158
gpt2-xl,g4ms,90,35.585365,0.35376242
gpt2-xl,g4ms,91,35.315147,0.34398234
gpt2-xl,g4ms,92,35.253647,0.31504473
gpt2-xl,g4ms,93,33.419594,0.3037752
gpt2-xl,g4ms,94,34.044815,0.32930958
gpt2-xl,g4ms,95,33.7942,0.26231098
gpt2-xl,g4ms,96,35.456116,0.32243225
gpt2-xl,g4ms,97,34.583233,0.32457367
gpt2-xl,g4ms,98,31.655165,0.32421818
gpt2-xl,g4ms,99,32.529198,0.28047743
gpt2-xl,g4ms,100,34.332035,0.32185408
gpt2-xl,g4ms,101,34.337856,0.31857008
gpt2-xl,g4ms,102,34.52574,0.29936576
gpt2-xl,g4ms,103,30.689865,0.4093244
gpt2-xl,g4ms,104,33.82368,0.38260648
gpt2-xl,g4ms,105,33.733616,0.31527627
gpt2-xl,g4ms,106,33.454853,0.32819682
gpt2-xl,g4ms,107,33.938084,0.33901417
gpt2-xl,g4ms,108,35.624798,0.31214887
gpt2-xl,g4ms,109,33.381264,0.27854893
gpt2-xl,g4ms,110,31.865536,0.32771063
gpt2-xl,g4ms,111,36.451157,0.34536874
gpt2-xl,g4ms,112,34.351696,0.3039346
gpt2-xl,g4ms,113,34.097828,0.32218137
gpt2-xl,g4ms,114,33.621456,0.3188425
gpt2-xl,g4ms,115,34.085434,0.33379585
gpt2-xl,g4ms,116,34.019695,0.31039807
gpt2-xl,g4ms,117,36.05229,0.33094463
gpt2-xl,g4ms,118,33.954098,0.37667137
gpt2-xl,g4ms,119,35.054935,0.34947917
gpt2-xl,g4ms,120,34.086582,0.3047901
gpt2-xl,g4ms,121,32.064167,0.37499216
gpt2-xl,g4ms,122,35.8745,0.28638664
gpt2-xl,g4ms,123,32.865376,0.348245
gpt2-xl,g4ms,124,36.3723,0.37593156
gpt2-xl,g4ms,125,31.63071,0.33043158
gpt2-xl,g4ms,126,34.729076,0.31678078
